transacao_id,data,ano,mes,trimestre,cliente_id,marca_id,produto_id,tipo_produto,valor_contrato,receita,cidade,segmento
T01003,2024-04-16,2024,4,Q2,C0015,1,P002,Credito,6340.02,221.9,Lisboa,Particular
T02347,2024-04-16,2024,4,Q2,C0038,3,P012,Fundo,33138.88,662.78,Porto,Particular
T01719,2024-04-16,2024,4,Q2,C0009,1,P001,Deposito,14864.55,178.37,Braga,PME
T00423,2024-04-17,2024,4,Q2,C0012,3,P011,Fundo,76816.94,614.54,Faro,Private Banking
T02009,2024-04-17,2024,4,Q2,C0023,3,P013,Gestao,192659.19,2311.91,Setubal,Particular
T00525,2024-04-17,2024,4,Q2,C0041,1,P004,Deposito,7389.37,155.18,Viseu,Particular
T01878,2024-04-18,2024,4,Q2,C0023,2,P007,Seguro Auto,1660.34,307.16,Leiria,Particular
T00872,2024-04-18,2024,4,Q2,C0005,2,P008,Seguro Habitacao,1760.62,352.12,Coimbra,Particular
T00728,2024-04-18,2024,4,Q2,C0042,3,P014,Poupanca,22217.07,222.17,Setubal,Particular
T02794,2024-04-19,2024,4,Q2,C0022,3,P010,Fundo,35846.48,537.7,Coimbra,Particular
T00651,2024-04-19,2024,4,Q2,C0002,1,P002,Credito,137678.57,4818.75,Leiria,Private Banking
T00368,2024-04-20,2024,4,Q2,C0029,2,P009,Seguro Saude,7173.32,1793.33,Aveiro,PME
T00983,2024-04-21,2024,4,Q2,C0001,2,P007,Seguro Auto,460.4,85.17,Lisboa,Particular
T02085,2024-04-21,2024,4,Q2,C0018,2,P009,Seguro Saude,7890.17,1972.54,Aveiro,Particular
T01956,2024-04-21,2024,4,Q2,C0014,3,P014,Poupanca,24049.29,240.49,Viseu,Particular
T00756,2024-04-21,2024,4,Q2,C0016,3,P013,Gestao,344654.45,4135.85,Coimbra,Particular
T00103,2024-04-21,2024,4,Q2,C0002,3,P012,Fundo,74725.81,1494.52,Faro,Private Banking
T02742,2024-04-21,2024,4,Q2,C0038,2,P009,Seguro Saude,3318.59,829.65,Coimbra,Particular
T02136,2024-04-22,2024,4,Q2,C0005,3,P010,Fundo,63981.84,959.73,Viseu,Particular
T00581,2024-04-22,2024,4,Q2,C0003,3,P012,Fundo,86837.71,1736.75,Porto,PME
T00850,2024-04-22,2024,4,Q2,C0026,2,P006,Seguro Vida,1002.68,220.59,Porto,PME
T01460,2024-04-23,2024,4,Q2,C0014,2,P007,Seguro Auto,1254.75,232.13,Porto,Particular
T00863,2024-04-24,2024,4,Q2,C0002,2,P006,Seguro Vida,3442.91,757.44,Setubal,Private Banking
T00471,2024-04-24,2024,4,Q2,C0008,1,P002,Credito,21652.15,757.83,Viseu,Corporate
T01106,2024-04-25,2024,4,Q2,C0012,1,P001,Deposito,9529.16,114.35,Evora,Private Banking
T01896,2024-04-25,2024,4,Q2,C0020,1,P003,Credito,97000.72,7954.06,Setubal,Particular
T01341,2024-04-26,2024,4,Q2,C0014,2,P007,Seguro Auto,1167.13,215.92,Porto,Particular
T00385,2024-04-26,2024,4,Q2,C0020,3,P013,Gestao,95245.21,1142.94,Aveiro,Particular
T02448,2024-04-26,2024,4,Q2,C0029,2,P009,Seguro Saude,3208.38,802.1,Aveiro,PME
T01298,2024-04-27,2024,4,Q2,C0003,3,P014,Poupanca,10381.62,103.82,Porto,PME
T00461,2024-04-27,2024,4,Q2,C0002,3,P014,Poupanca,26194.38,261.94,Faro,Private Banking
T02389,2024-04-27,2024,4,Q2,C0037,1,P003,Credito,38864.21,3186.87,Coimbra,Particular
T01231,2024-04-27,2024,4,Q2,C0024,2,P008,Seguro Habitacao,1441.71,288.34,Braga,Particular
T00177,2024-04-27,2024,4,Q2,C0021,1,P004,Deposito,20237.14,424.98,Aveiro,PME
T00742,2024-04-27,2024,4,Q2,C0037,3,P011,Fundo,55806.59,446.45,Viseu,Particular
T01196,2024-04-27,2024,4,Q2,C0025,1,P003,Credito,90335.42,7407.5,Viseu,Particular
T00001,2024-04-29,2024,4,Q2,C0024,2,P008,Seguro Habitacao,1630.96,326.19,Braga,Particular
T01829,2024-04-29,2024,4,Q2,C0022,3,P011,Fundo,16009.51,128.08,Coimbra,Particular
T00259,2024-04-29,2024,4,Q2,C0003,2,P009,Seguro Saude,4763.05,1190.76,Lisboa,PME
T02559,2024-04-30,2024,4,Q2,C0018,2,P008,Seguro Habitacao,1202.66,240.53,Aveiro,Particular
T02371,2024-04-30,2024,4,Q2,C0009,1,P001,Deposito,45652.26,547.83,Braga,PME
T01154,2024-05-01,2024,5,Q2,C0023,3,P010,Fundo,82540.65,1238.11,Setubal,Particular
T00002,2024-05-01,2024,5,Q2,C0003,3,P011,Fundo,83456.23,667.65,Porto,PME
T01366,2024-05-01,2024,5,Q2,C0026,1,P005,Cartao,4665.49,270.6,Leiria,PME
T00058,2024-05-02,2024,5,Q2,C0037,1,P005,Cartao,3995.56,231.74,Coimbra,Particular
T01458,2024-05-02,2024,5,Q2,C0042,2,P009,Seguro Saude,6000.33,1500.08,Viseu,Particular
T02405,2024-05-02,2024,5,Q2,C0010,3,P011,Fundo,47506.71,380.05,Viseu,PME
T00448,2024-05-03,2024,5,Q2,C0035,1,P005,Cartao,843.65,48.93,Lisboa,Private Banking
T01274,2024-05-03,2024,5,Q2,C0011,1,P002,Credito,169662.17,5938.18,Viseu,Particular
T00330,2024-05-03,2024,5,Q2,C0038,2,P006,Seguro Vida,2393.72,526.62,Coimbra,Particular
T01862,2024-05-03,2024,5,Q2,C0010,2,P007,Seguro Auto,1108.1,205.0,Porto,PME
T00889,2024-05-04,2024,5,Q2,C0041,1,P005,Cartao,1572.45,91.2,Viseu,Particular
T02024,2024-05-05,2024,5,Q2,C0013,1,P004,Deposito,22773.61,478.25,Porto,Corporate
T02140,2024-05-05,2024,5,Q2,C0032,2,P009,Seguro Saude,5754.39,1438.6,Faro,Particular
T00463,2024-05-05,2024,5,Q2,C0018,3,P011,Fundo,20422.99,163.38,Coimbra,Particular
T00529,2024-05-06,2024,5,Q2,C0034,3,P010,Fundo,79281.37,1189.22,Setubal,Private Banking
T00367,2024-05-07,2024,5,Q2,C0010,3,P013,Gestao,360725.12,4328.7,Viseu,PME
T01838,2024-05-08,2024,5,Q2,C0024,1,P005,Cartao,4393.02,254.8,Faro,Particular
T00149,2024-05-08,2024,5,Q2,C0037,3,P011,Fundo,88655.96,709.25,Viseu,Particular
T00194,2024-05-09,2024,5,Q2,C0026,1,P003,Credito,43565.27,3572.35,Leiria,PME
T00718,2024-05-09,2024,5,Q2,C0011,2,P009,Seguro Saude,4705.03,1176.26,Leiria,Particular
T01941,2024-05-10,2024,5,Q2,C0033,1,P004,Deposito,16153.98,339.23,Aveiro,Particular
T00424,2024-05-10,2024,5,Q2,C0023,3,P013,Gestao,251841.71,3022.1,Setubal,Particular
T00619,2024-05-11,2024,5,Q2,C0022,3,P014,Poupanca,21122.38,211.22,Coimbra,Particular
T02398,2024-05-12,2024,5,Q2,C0014,1,P002,Credito,207816.34,7273.57,Evora,Particular
T02651,2024-05-12,2024,5,Q2,C0005,3,P011,Fundo,61905.65,495.25,Viseu,Particular
T01963,2024-05-12,2024,5,Q2,C0028,3,P014,Poupanca,14449.48,144.49,Coimbra,Particular
T02074,2024-05-13,2024,5,Q2,C0002,1,P001,Deposito,17187.27,206.25,Leiria,Private Banking
T02716,2024-05-13,2024,5,Q2,C0016,3,P011,Fundo,34119.58,272.96,Coimbra,Particular
T02393,2024-05-13,2024,5,Q2,C0032,2,P007,Seguro Auto,1384.33,256.1,Faro,Particular
T01871,2024-05-13,2024,5,Q2,C0003,2,P008,Seguro Habitacao,2289.21,457.84,Lisboa,PME
T01800,2024-05-14,2024,5,Q2,C0036,3,P012,Fundo,55772.31,1115.45,Setubal,Corporate
T01104,2024-05-14,2024,5,Q2,C0039,3,P011,Fundo,52144.4,417.16,Leiria,PME
T02235,2024-05-14,2024,5,Q2,C0004,3,P014,Poupanca,9139.09,91.39,Porto,PME
T02595,2024-05-15,2024,5,Q2,C0012,1,P003,Credito,51415.16,4216.04,Evora,Private Banking
T01644,2024-05-15,2024,5,Q2,C0036,2,P009,Seguro Saude,3233.02,808.25,Aveiro,Corporate
T02274,2024-05-15,2024,5,Q2,C0029,1,P004,Deposito,8938.96,187.72,Faro,PME
T00890,2024-05-15,2024,5,Q2,C0001,3,P014,Poupanca,4981.17,49.81,Viseu,Particular
T00527,2024-05-16,2024,5,Q2,C0023,1,P001,Deposito,22728.8,272.75,Coimbra,Particular
T00184,2024-05-16,2024,5,Q2,C0003,2,P008,Seguro Habitacao,1740.78,348.16,Lisboa,PME
T01765,2024-05-16,2024,5,Q2,C0005,3,P013,Gestao,414947.46,4979.37,Viseu,Particular
T01724,2024-05-16,2024,5,Q2,C0037,2,P008,Seguro Habitacao,738.81,147.76,Setubal,Particular
T01861,2024-05-17,2024,5,Q2,C0026,2,P009,Seguro Saude,6256.16,1564.04,Porto,PME
T02410,2024-05-17,2024,5,Q2,C0041,3,P013,Gestao,299370.16,3592.44,Leiria,Particular
T00421,2024-05-17,2024,5,Q2,C0022,2,P006,Seguro Vida,2531.72,556.98,Evora,Particular
T01685,2024-05-17,2024,5,Q2,C0028,1,P002,Credito,241012.26,8435.43,Aveiro,Particular
T01008,2024-05-17,2024,5,Q2,C0036,2,P008,Seguro Habitacao,1762.57,352.51,Aveiro,Corporate
T00124,2024-05-18,2024,5,Q2,C0042,2,P008,Seguro Habitacao,1467.99,293.6,Viseu,Particular
T00198,2024-05-18,2024,5,Q2,C0029,3,P014,Poupanca,14377.24,143.77,Braga,PME
T01553,2024-05-18,2024,5,Q2,C0025,3,P011,Fundo,83715.64,669.73,Porto,Particular
T01604,2024-05-18,2024,5,Q2,C0013,3,P014,Poupanca,8371.52,83.72,Viseu,Corporate
T01369,2024-05-19,2024,5,Q2,C0037,1,P001,Deposito,29107.96,349.3,Coimbra,Particular
T01617,2024-05-19,2024,5,Q2,C0029,1,P003,Credito,192380.17,15775.17,Faro,PME
T02401,2024-05-19,2024,5,Q2,C0023,3,P010,Fundo,70438.77,1056.58,Setubal,Particular
T01774,2024-05-20,2024,5,Q2,C0024,2,P006,Seguro Vida,2286.9,503.12,Braga,Particular
T01858,2024-05-20,2024,5,Q2,C0007,2,P009,Seguro Saude,2896.1,724.02,Evora,Particular
T02004,2024-05-20,2024,5,Q2,C0023,1,P005,Cartao,954.6,55.37,Coimbra,Particular
T01857,2024-05-21,2024,5,Q2,C0024,2,P006,Seguro Vida,1095.2,240.94,Braga,Particular
T00043,2024-05-21,2024,5,Q2,C0035,3,P012,Fundo,35829.24,716.58,Setubal,Private Banking
T02484,2024-05-22,2024,5,Q2,C0031,1,P003,Credito,32778.1,2687.8,Lisboa,PME
T02311,2024-05-22,2024,5,Q2,C0028,3,P010,Fundo,51476.51,772.15,Coimbra,Particular
T00294,2024-05-22,2024,5,Q2,C0011,2,P009,Seguro Saude,3785.06,946.26,Leiria,Particular
T01007,2024-05-22,2024,5,Q2,C0040,1,P005,Cartao,1417.44,82.21,Lisboa,Particular
T01223,2024-05-23,2024,5,Q2,C0019,3,P014,Poupanca,11219.97,112.2,Lisboa,Particular
T00170,2024-05-23,2024,5,Q2,C0041,3,P010,Fundo,49536.62,743.05,Leiria,Particular
T00681,2024-05-23,2024,5,Q2,C0011,1,P003,Credito,57605.45,4723.65,Viseu,Particular
T01327,2024-05-23,2024,5,Q2,C0024,3,P011,Fundo,70763.08,566.1,Viseu,Particular
T02779,2024-05-23,2024,5,Q2,C0018,1,P002,Credito,11050.18,386.76,Setubal,Particular
T02728,2024-05-24,2024,5,Q2,C0035,3,P011,Fundo,12442.74,99.54,Setubal,Private Banking
T02205,2024-05-24,2024,5,Q2,C0041,1,P002,Credito,231866.41,8115.32,Viseu,Particular
T02755,2024-05-25,2024,5,Q2,C0003,3,P010,Fundo,55776.12,836.64,Porto,PME
T00732,2024-05-25,2024,5,Q2,C0005,3,P012,Fundo,82565.83,1651.32,Viseu,Particular
T02649,2024-05-25,2024,5,Q2,C0027,3,P013,Gestao,482651.11,5791.81,Braga,Particular
T01549,2024-05-25,2024,5,Q2,C0023,3,P013,Gestao,217774.02,2613.29,Setubal,Particular
T02608,2024-05-26,2024,5,Q2,C0020,3,P010,Fundo,18573.99,278.61,Aveiro,Particular
T00576,2024-05-26,2024,5,Q2,C0011,2,P007,Seguro Auto,1498.79,277.28,Leiria,Particular
T02261,2024-05-26,2024,5,Q2,C0031,1,P002,Credito,79770.92,2791.98,Lisboa,PME
T00595,2024-05-26,2024,5,Q2,C0012,2,P007,Seguro Auto,1635.01,302.48,Faro,Private Banking
T01958,2024-05-26,2024,5,Q2,C0038,2,P006,Seguro Vida,1886.77,415.09,Coimbra,Particular
T01639,2024-05-26,2024,5,Q2,C0022,2,P008,Seguro Habitacao,1382.67,276.53,Evora,Particular
T00026,2024-05-27,2024,5,Q2,C0040,2,P008,Seguro Habitacao,731.02,146.2,Leiria,Particular
T02468,2024-05-27,2024,5,Q2,C0021,1,P003,Credito,45310.65,3715.47,Aveiro,PME
T00951,2024-05-27,2024,5,Q2,C0011,2,P006,Seguro Vida,1802.29,396.5,Leiria,Particular
T00188,2024-05-28,2024,5,Q2,C0035,1,P005,Cartao,3145.15,182.42,Lisboa,Private Banking
T01831,2024-05-28,2024,5,Q2,C0024,2,P009,Seguro Saude,7337.42,1834.36,Braga,Particular
T02304,2024-05-28,2024,5,Q2,C0012,2,P009,Seguro Saude,6092.0,1523.0,Faro,Private Banking
T02154,2024-05-29,2024,5,Q2,C0021,1,P003,Credito,172055.7,14108.57,Aveiro,PME
T00635,2024-05-29,2024,5,Q2,C0016,2,P006,Seguro Vida,1641.44,361.12,Coimbra,Particular
T02543,2024-05-29,2024,5,Q2,C0012,3,P012,Fundo,25286.5,505.73,Faro,Private Banking
T01195,2024-05-30,2024,5,Q2,C0020,1,P005,Cartao,630.05,36.54,Setubal,Particular
T00200,2024-05-30,2024,5,Q2,C0006,1,P003,Credito,171163.38,14035.4,Evora,Particular
T02501,2024-05-30,2024,5,Q2,C0014,2,P009,Seguro Saude,2752.29,688.07,Porto,Particular
T01166,2024-05-31,2024,5,Q2,C0020,1,P005,Cartao,1355.47,78.62,Setubal,Particular
T00205,2024-05-31,2024,5,Q2,C0011,1,P002,Credito,98150.82,3435.28,Viseu,Particular
T01343,2024-06-01,2024,6,Q2,C0025,2,P008,Seguro Habitacao,1634.6,326.92,Faro,Particular
T02622,2024-06-01,2024,6,Q2,C0022,3,P011,Fundo,74692.15,597.54,Coimbra,Particular
T00504,2024-06-01,2024,6,Q2,C0026,3,P014,Poupanca,17532.72,175.33,Faro,PME
T02141,2024-06-01,2024,6,Q2,C0011,2,P007,Seguro Auto,924.51,171.03,Leiria,Particular
T02436,2024-06-01,2024,6,Q2,C0002,3,P013,Gestao,157599.78,1891.2,Faro,Private Banking
T01421,2024-06-02,2024,6,Q2,C0013,3,P014,Poupanca,20013.47,200.13,Viseu,Corporate
T01590,2024-06-02,2024,6,Q2,C0002,3,P011,Fundo,11673.92,93.39,Faro,Private Banking
T01946,2024-06-03,2024,6,Q2,C0002,1,P005,Cartao,4026.66,233.55,Leiria,Private Banking
T01796,2024-06-03,2024,6,Q2,C0025,3,P013,Gestao,381685.24,4580.22,Porto,Particular
T02051,2024-06-03,2024,6,Q2,C0026,1,P004,Deposito,45586.24,957.31,Leiria,PME
T01402,2024-06-03,2024,6,Q2,C0038,3,P012,Fundo,34161.77,683.24,Porto,Particular
T01954,2024-06-03,2024,6,Q2,C0004,1,P001,Deposito,34039.44,408.47,Coimbra,PME
T00680,2024-06-06,2024,6,Q2,C0024,3,P013,Gestao,63267.03,759.2,Viseu,Particular
T02113,2024-06-06,2024,6,Q2,C0010,3,P013,Gestao,58914.98,706.98,Viseu,PME
T02290,2024-06-07,2024,6,Q2,C0001,1,P003,Credito,221476.19,18161.05,Coimbra,Particular
T02700,2024-06-07,2024,6,Q2,C0032,2,P007,Seguro Auto,520.43,96.28,Faro,Particular
T02217,2024-06-07,2024,6,Q2,C0018,2,P007,Seguro Auto,539.22,99.76,Aveiro,Particular
T00809,2024-06-07,2024,6,Q2,C0039,1,P004,Deposito,20467.98,429.83,Setubal,PME
T02208,2024-06-07,2024,6,Q2,C0010,3,P013,Gestao,160250.45,1923.01,Viseu,PME
T00629,2024-06-08,2024,6,Q2,C0006,1,P004,Deposito,30808.69,646.98,Evora,Particular
T02300,2024-06-08,2024,6,Q2,C0028,3,P012,Fundo,28940.11,578.8,Coimbra,Particular
T01354,2024-06-09,2024,6,Q2,C0022,2,P006,Seguro Vida,2664.73,586.24,Evora,Particular
T01093,2024-06-09,2024,6,Q2,C0032,2,P008,Seguro Habitacao,2326.95,465.39,Faro,Particular
T01399,2024-06-09,2024,6,Q2,C0001,3,P012,Fundo,92795.03,1855.9,Viseu,Particular
T00749,2024-06-10,2024,6,Q2,C0012,2,P007,Seguro Auto,1567.75,290.03,Faro,Private Banking
T02551,2024-06-10,2024,6,Q2,C0019,1,P003,Credito,53546.85,4390.84,Braga,Particular
T01017,2024-06-10,2024,6,Q2,C0005,3,P010,Fundo,27046.11,405.69,Viseu,Particular
T01736,2024-06-11,2024,6,Q2,C0011,2,P008,Seguro Habitacao,2000.05,400.01,Leiria,Particular
T01650,2024-06-11,2024,6,Q2,C0012,2,P009,Seguro Saude,5630.39,1407.6,Faro,Private Banking
T01790,2024-06-11,2024,6,Q2,C0039,3,P014,Poupanca,7345.6,73.46,Leiria,PME
T02125,2024-06-12,2024,6,Q2,C0015,1,P003,Credito,129854.05,10648.03,Lisboa,Particular
T01670,2024-06-12,2024,6,Q2,C0025,1,P001,Deposito,10498.53,125.98,Viseu,Particular
T02178,2024-06-13,2024,6,Q2,C0014,3,P011,Fundo,26650.3,213.2,Viseu,Particular
T02647,2024-06-13,2024,6,Q2,C0005,1,P002,Credito,134009.99,4690.35,Aveiro,Particular
T02487,2024-06-14,2024,6,Q2,C0039,1,P003,Credito,177012.69,14515.04,Setubal,PME
T00495,2024-06-14,2024,6,Q2,C0014,3,P010,Fundo,34718.68,520.78,Viseu,Particular
T00628,2024-06-14,2024,6,Q2,C0014,2,P006,Seguro Vida,1582.34,348.11,Porto,Particular
T01102,2024-06-14,2024,6,Q2,C0024,3,P011,Fundo,17163.68,137.31,Viseu,Particular
T00934,2024-06-15,2024,6,Q2,C0023,1,P004,Deposito,41195.06,865.1,Coimbra,Particular
T00232,2024-06-15,2024,6,Q2,C0026,2,P007,Seguro Auto,909.46,168.25,Porto,PME
T01820,2024-06-15,2024,6,Q2,C0026,1,P001,Deposito,48745.66,584.95,Leiria,PME
T01436,2024-06-15,2024,6,Q2,C0012,1,P002,Credito,13746.08,481.11,Evora,Private Banking
T00841,2024-06-15,2024,6,Q2,C0038,2,P008,Seguro Habitacao,2269.1,453.82,Coimbra,Particular
T00299,2024-06-16,2024,6,Q2,C0002,2,P007,Seguro Auto,494.13,91.41,Setubal,Private Banking
T01950,2024-06-17,2024,6,Q2,C0005,1,P004,Deposito,29157.26,612.3,Aveiro,Particular
T02289,2024-06-18,2024,6,Q2,C0010,2,P007,Seguro Auto,895.23,165.62,Porto,PME
T02670,2024-06-18,2024,6,Q2,C0040,2,P006,Seguro Vida,2183.53,480.38,Leiria,Particular
T01242,2024-06-18,2024,6,Q2,C0038,3,P013,Gestao,359538.22,4314.46,Porto,Particular
T00739,2024-06-19,2024,6,Q2,C0027,3,P012,Fundo,23397.99,467.96,Braga,Particular
T00106,2024-06-20,2024,6,Q2,C0005,1,P005,Cartao,4570.12,265.07,Aveiro,Particular
T01982,2024-06-20,2024,6,Q2,C0012,1,P005,Cartao,4581.0,265.7,Evora,Private Banking
T01738,2024-06-20,2024,6,Q2,C0003,2,P007,Seguro Auto,608.07,112.49,Lisboa,PME
T00251,2024-06-21,2024,6,Q2,C0027,3,P012,Fundo,78034.28,1560.69,Braga,Particular
T01199,2024-06-21,2024,6,Q2,C0002,3,P011,Fundo,20768.84,166.15,Faro,Private Banking
T02112,2024-06-22,2024,6,Q2,C0025,1,P005,Cartao,3125.09,181.26,Viseu,Particular
T01422,2024-06-23,2024,6,Q2,C0016,3,P010,Fundo,4451.23,66.77,Coimbra,Particular
T01095,2024-06-23,2024,6,Q2,C0019,3,P012,Fundo,41808.18,836.16,Lisboa,Particular
T00123,2024-06-23,2024,6,Q2,C0022,2,P008,Seguro Habitacao,1813.98,362.8,Evora,Particular
T01585,2024-06-24,2024,6,Q2,C0037,2,P008,Seguro Habitacao,927.19,185.44,Setubal,Particular
T01953,2024-06-24,2024,6,Q2,C0003,3,P012,Fundo,61463.13,1229.26,Porto,PME
T02444,2024-06-24,2024,6,Q2,C0040,1,P002,Credito,235258.22,8234.04,Lisboa,Particular
T01540,2024-06-24,2024,6,Q2,C0021,1,P001,Deposito,36716.21,440.59,Aveiro,PME
T01842,2024-06-24,2024,6,Q2,C0042,3,P012,Fundo,88879.81,1777.6,Setubal,Particular
T00060,2024-06-25,2024,6,Q2,C0018,2,P009,Seguro Saude,3484.97,871.24,Aveiro,Particular
T00609,2024-06-25,2024,6,Q2,C0013,3,P010,Fundo,89762.7,1346.44,Viseu,Corporate
T01833,2024-06-25,2024,6,Q2,C0009,1,P001,Deposito,36022.47,432.27,Braga,PME
T01880,2024-06-26,2024,6,Q2,C0017,3,P010,Fundo,86729.4,1300.94,Setubal,Particular
T01164,2024-06-26,2024,6,Q2,C0022,1,P003,Credito,139769.93,11461.13,Lisboa,Particular
T00763,2024-06-26,2024,6,Q2,C0020,1,P003,Credito,183555.86,15051.58,Setubal,Particular
T02097,2024-06-27,2024,6,Q2,C0020,3,P011,Fundo,28534.52,228.28,Aveiro,Particular
T02667,2024-06-27,2024,6,Q2,C0024,3,P010,Fundo,92678.4,1390.18,Viseu,Particular
T00171,2024-06-27,2024,6,Q2,C0004,3,P010,Fundo,32889.07,493.34,Porto,PME
T01552,2024-06-28,2024,6,Q2,C0025,3,P013,Gestao,179885.31,2158.62,Porto,Particular
T02367,2024-06-28,2024,6,Q2,C0010,2,P008,Seguro Habitacao,1230.34,246.07,Porto,PME
T00860,2024-06-28,2024,6,Q2,C0036,3,P013,Gestao,89608.94,1075.31,Setubal,Corporate
T02678,2024-06-29,2024,6,Q2,C0002,3,P012,Fundo,96316.86,1926.34,Faro,Private Banking
T00152,2024-06-29,2024,6,Q2,C0014,2,P008,Seguro Habitacao,788.77,157.75,Porto,Particular
T00310,2024-06-30,2024,6,Q2,C0005,3,P012,Fundo,67116.14,1342.32,Viseu,Particular
T01922,2024-06-30,2024,6,Q2,C0041,1,P001,Deposito,17973.24,215.68,Viseu,Particular
T01080,2024-06-30,2024,6,Q2,C0022,3,P014,Poupanca,16586.2,165.86,Coimbra,Particular
T01793,2024-06-30,2024,6,Q2,C0029,3,P013,Gestao,58832.5,705.99,Braga,PME
T02212,2024-06-30,2024,6,Q2,C0023,3,P010,Fundo,12880.04,193.2,Setubal,Particular
T02229,2024-06-30,2024,6,Q2,C0008,1,P005,Cartao,2554.13,148.14,Viseu,Corporate
T01546,2024-07-01,2024,7,Q3,C0041,1,P001,Deposito,48804.06,614.93,Viseu,Particular
T01551,2024-07-01,2024,7,Q3,C0035,1,P001,Deposito,11176.91,140.83,Lisboa,Private Banking
T01543,2024-07-02,2024,7,Q3,C0022,1,P001,Deposito,16655.14,209.85,Lisboa,Particular
T01841,2024-07-02,2024,7,Q3,C0040,3,P011,Fundo,88870.4,746.51,Setubal,Particular
T01264,2024-07-02,2024,7,Q3,C0018,1,P002,Credito,33800.72,1242.18,Setubal,Particular
T01328,2024-07-02,2024,7,Q3,C0038,3,P012,Fundo,31931.62,670.56,Porto,Particular
T01013,2024-07-03,2024,7,Q3,C0042,3,P011,Fundo,10927.58,91.79,Setubal,Particular
T00747,2024-07-08,2024,7,Q3,C0011,1,P002,Credito,243180.4,8936.88,Viseu,Particular
T01400,2024-07-08,2024,7,Q3,C0023,1,P003,Credito,240631.87,20718.4,Coimbra,Particular
T00220,2024-07-08,2024,7,Q3,C0041,3,P014,Poupanca,20003.77,210.04,Leiria,Particular
T01877,2024-07-08,2024,7,Q3,C0010,3,P012,Fundo,9842.18,206.68,Viseu,PME
T00249,2024-07-08,2024,7,Q3,C0014,3,P014,Poupanca,8696.72,91.32,Viseu,Particular
T01259,2024-07-09,2024,7,Q3,C0039,1,P003,Credito,25900.1,2230.0,Setubal,PME
T01439,2024-07-09,2024,7,Q3,C0001,2,P006,Seguro Vida,1885.71,435.6,Lisboa,Particular
T02624,2024-07-09,2024,7,Q3,C0032,2,P007,Seguro Auto,771.43,149.85,Faro,Particular
T00338,2024-07-09,2024,7,Q3,C0014,1,P002,Credito,28718.85,1055.42,Evora,Particular
T01794,2024-07-09,2024,7,Q3,C0036,1,P002,Credito,54327.91,1996.55,Setubal,Corporate
T02697,2024-07-09,2024,7,Q3,C0023,1,P002,Credito,247273.36,9087.3,Coimbra,Particular
T01780,2024-07-10,2024,7,Q3,C0038,2,P008,Seguro Habitacao,1248.54,262.2,Coimbra,Particular
T00319,2024-07-10,2024,7,Q3,C0027,3,P014,Poupanca,11646.41,122.28,Braga,Particular
T01368,2024-07-10,2024,7,Q3,C0023,2,P008,Seguro Habitacao,1028.91,216.07,Leiria,Particular
T01081,2024-07-11,2024,7,Q3,C0024,2,P007,Seguro Auto,657.44,127.71,Braga,Particular
T00497,2024-07-11,2024,7,Q3,C0029,3,P011,Fundo,36225.31,304.29,Braga,PME
T00876,2024-07-11,2024,7,Q3,C0026,1,P005,Cartao,4789.71,291.69,Leiria,PME
T02466,2024-07-13,2024,7,Q3,C0025,3,P014,Poupanca,7994.94,83.95,Porto,Particular
T01247,2024-07-13,2024,7,Q3,C0026,1,P001,Deposito,43950.11,553.77,Leiria,PME
T02003,2024-07-14,2024,7,Q3,C0014,2,P009,Seguro Saude,2920.86,766.73,Porto,Particular
T01906,2024-07-14,2024,7,Q3,C0002,3,P010,Fundo,81451.73,1282.87,Faro,Private Banking
T01514,2024-07-14,2024,7,Q3,C0038,2,P008,Seguro Habitacao,2119.82,445.16,Coimbra,Particular
T00895,2024-07-15,2024,7,Q3,C0005,2,P007,Seguro Auto,1439.38,279.6,Coimbra,Particular
T00542,2024-07-15,2024,7,Q3,C0019,1,P001,Deposito,15363.07,193.58,Braga,Particular
T01915,2024-07-16,2024,7,Q3,C0016,2,P007,Seguro Auto,1327.19,257.81,Coimbra,Particular
T02117,2024-07-17,2024,7,Q3,C0018,1,P004,Deposito,28326.03,624.59,Setubal,Particular
T02746,2024-07-18,2024,7,Q3,C0006,1,P001,Deposito,25195.92,317.47,Evora,Particular
T00044,2024-07-18,2024,7,Q3,C0016,2,P008,Seguro Habitacao,1077.67,226.31,Coimbra,Particular
T00174,2024-07-18,2024,7,Q3,C0029,2,P009,Seguro Saude,2144.66,562.97,Aveiro,PME
T01936,2024-07-18,2024,7,Q3,C0001,1,P004,Deposito,32227.83,710.62,Coimbra,Particular
T02459,2024-07-19,2024,7,Q3,C0002,2,P007,Seguro Auto,1727.95,335.65,Setubal,Private Banking
T01478,2024-07-20,2024,7,Q3,C0011,1,P004,Deposito,18987.51,418.68,Viseu,Particular
T00155,2024-07-20,2024,7,Q3,C0005,3,P011,Fundo,64528.74,542.04,Viseu,Particular
T02440,2024-07-20,2024,7,Q3,C0019,1,P002,Credito,233843.71,8593.76,Braga,Particular
T01620,2024-07-20,2024,7,Q3,C0005,2,P006,Seguro Vida,1602.21,370.11,Coimbra,Particular
T02607,2024-07-21,2024,7,Q3,C0009,1,P001,Deposito,33468.55,421.7,Braga,PME
T01865,2024-07-21,2024,7,Q3,C0028,1,P001,Deposito,37451.57,471.89,Aveiro,Particular
